time_s,pos_x_m,pos_y_m,alt_z_m,vel_x_mps,vel_y_mps,vel_z_mps
23.8400,460.7929,0.0000,93.6838,5.4557,0.0000,0.0000
23.8500,460.8474,0.0000,93.0485,5.4480,0.0000,0.0000
23.8600,460.9018,0.0000,92.4131,5.4402,0.0000,0.0000
23.8700,460.9562,0.0000,91.7777,5.4325,0.0000,0.0000
23.8800,461.0105,0.0000,91.1422,5.4247,0.0000,0.0000
23.8900,461.0647,0.0000,90.5067,5.4170,0.0000,0.0000
23.9000,461.1188,0.0000,89.8710,5.4093,0.0000,0.0000
23.9100,461.1729,0.0000,89.2353,5.4016,0.0000,0.0000
23.9200,461.2269,0.0000,88.5995,5.3939,0.0000,0.0000
23.9300,461.2808,0.0000,87.9637,5.3862,0.0000,0.0000
23.9400,461.3346,0.0000,87.3277,5.3785,0.0000,0.0000
23.9500,461.3883,0.0000,86.6917,5.3708,0.0000,0.0000
23.9600,461.4420,0.0000,86.0556,5.3632,0.0000,0.0000
23.9700,461.4956,0.0000,85.4195,5.3555,0.0000,0.0000
23.9800,461.5491,0.0000,84.7832,5.3479,0.0000,0.0000
23.9900,461.6025,0.0000,84.1470,5.3403,0.0000,0.0000
24.0000,461.6559,0.0000,83.5106,5.3326,0.0000,0.0000
24.0100,461.7092,0.0000,82.8741,5.3250,0.0000,0.0000
24.0200,461.7624,0.0000,82.2376,5.3174,0.0000,0.0000
24.0300,461.8155,0.0000,81.6010,5.3098,0.0000,0.0000
24.0400,461.8686,0.0000,80.9644,5.3022,0.0000,0.0000
24.0500,461.9216,0.0000,80.3277,5.2947,0.0000,0.0000
24.0600,461.9745,0.0000,79.6909,5.2871,0.0000,0.0000
24.0700,462.0273,0.0000,79.0540,5.2795,0.0000,0.0000
24.0800,462.0801,0.0000,78.4171,5.2720,0.0000,0.0000
24.0900,462.1328,0.0000,77.7801,5.2645,0.0000,0.0000
24.1000,462.1854,0.0000,77.1430,5.2569,0.0000,0.0000
24.1100,462.2379,0.0000,76.5058,5.2494,0.0000,0.0000
24.1200,462.2904,0.0000,75.8686,5.2419,0.0000,0.0000
24.1300,462.3427,0.0000,75.2313,5.2344,0.0000,0.0000
24.1400,462.3951,0.0000,74.5940,5.2269,0.0000,0.0000
24.1500,462.4473,0.0000,73.9566,5.2194,0.0000,0.0000
24.1600,462.4994,0.0000,73.3191,5.2120,0.0000,0.0000
24.1700,462.5515,0.0000,72.6815,5.2045,0.0000,0.0000
24.1800,462.6035,0.0000,72.0439,5.1970,0.0000,0.0000
24.1900,462.6555,0.0000,71.4062,5.1896,0.0000,0.0000
24.2000,462.7073,0.0000,70.7685,5.1822,0.0000,0.0000
24.2100,462.7591,0.0000,70.1307,5.1747,0.0000,0.0000
24.2200,462.8108,0.0000,69.4928,5.1673,0.0000,0.0000
24.2300,462.8625,0.0000,68.8548,5.1599,0.0000,0.0000
24.2400,462.9140,0.0000,68.2168,5.1525,0.0000,0.0000
24.2500,462.9655,0.0000,67.5787,5.1451,0.0000,0.0000
24.2600,463.0169,0.0000,66.9406,5.1378,0.0000,0.0000
24.2700,463.0683,0.0000,66.3024,5.1304,0.0000,0.0000
24.2800,463.1195,0.0000,65.6641,5.1230,0.0000,0.0000
24.2900,463.1707,0.0000,65.0258,5.1157,0.0000,0.0000
24.3000,463.2218,0.0000,64.3874,5.1084,0.0000,0.0000
24.3100,463.2729,0.0000,63.7489,5.1010,0.0000,0.0000
24.3200,463.3239,0.0000,63.1104,5.0937,0.0000,0.0000
24.3300,463.3748,0.0000,62.4718,5.0864,0.0000,0.0000
24.3400,463.4256,0.0000,61.8331,5.0791,0.0000,0.0000
24.3500,463.4763,0.0000,61.1944,5.0718,0.0000,0.0000
24.3600,463.5270,0.0000,60.5556,5.0645,0.0000,0.0000
24.3700,463.5776,0.0000,59.9167,5.0572,0.0000,0.0000
24.3800,463.6282,0.0000,59.2778,5.0500,0.0000,0.0000
24.3900,463.6786,0.0000,58.6389,5.0427,0.0000,0.0000
24.4000,463.7290,0.0000,57.9998,5.0355,0.0000,0.0000
24.4100,463.7793,0.0000,57.3607,5.0282,0.0000,0.0000
24.4200,463.8296,0.0000,56.7216,5.0210,0.0000,0.0000
24.4300,463.8798,0.0000,56.0824,5.0138,0.0000,0.0000
24.4400,463.9299,0.0000,55.4431,5.0066,0.0000,0.0000
24.4500,463.9799,0.0000,54.8038,4.9994,0.0000,0.0000
24.4600,464.0299,0.0000,54.1644,4.9922,0.0000,0.0000
24.4700,464.0797,0.0000,53.5249,4.9850,0.0000,0.0000
24.4800,464.1296,0.0000,52.8854,4.9778,0.0000,0.0000
24.4900,464.1793,0.0000,52.2458,4.9707,0.0000,0.0000
24.5000,464.2290,0.0000,51.6062,4.9635,0.0000,0.0000
24.5100,464.2786,0.0000,50.9665,4.9564,0.0000,0.0000
24.5200,464.3281,0.0000,50.3267,4.9492,0.0000,0.0000
24.5300,464.3775,0.0000,49.6869,4.9421,0.0000,0.0000
24.5400,464.4269,0.0000,49.0470,4.9350,0.0000,0.0000
24.5500,464.4762,0.0000,48.4071,4.9279,0.0000,0.0000
24.5600,464.5255,0.0000,47.7671,4.9208,0.0000,0.0000
24.5700,464.5747,0.0000,47.1271,4.9137,0.0000,0.0000
24.5800,464.6238,0.0000,46.4869,4.9066,0.0000,0.0000
24.5900,464.6728,0.0000,45.8468,4.8995,0.0000,0.0000
24.6000,464.7218,0.0000,45.2066,4.8925,0.0000,0.0000
24.6100,464.7706,0.0000,44.5663,4.8854,0.0000,0.0000
24.6200,464.8195,0.0000,43.9260,4.8784,0.0000,0.0000
24.6300,464.8682,0.0000,43.2856,4.8713,0.0000,0.0000
24.6400,464.9169,0.0000,42.6451,4.8643,0.0000,0.0000
24.6500,464.9655,0.0000,42.0046,4.8573,0.0000,0.0000
24.6600,465.0140,0.0000,41.3641,4.8503,0.0000,0.0000
24.6700,465.0625,0.0000,40.7235,4.8433,0.0000,0.0000
24.6800,465.1109,0.0000,40.0828,4.8363,0.0000,0.0000
24.6900,465.1592,0.0000,39.4421,4.8293,0.0000,0.0000
24.7000,465.2075,0.0000,38.8013,4.8223,0.0000,0.0000
24.7100,465.2557,0.0000,38.1605,4.8154,0.0000,0.0000
24.7200,465.3038,0.0000,37.5196,4.8084,0.0000,0.0000
24.7300,465.3518,0.0000,36.8786,4.8015,0.0000,0.0000
24.7400,465.3998,0.0000,36.2376,4.7945,0.0000,0.0000
24.7500,465.4477,0.0000,35.5966,4.7876,0.0000,0.0000
24.7600,465.4956,0.0000,34.9555,4.7807,0.0000,0.0000
24.7700,465.5433,0.0000,34.3143,4.7738,0.0000,0.0000
24.7800,465.5911,0.0000,33.6731,4.7669,0.0000,0.0000
24.7900,465.6387,0.0000,33.0318,4.7600,0.0000,0.0000
24.8000,465.6862,0.0000,32.3905,4.7531,0.0000,0.0000
24.8100,465.7337,0.0000,31.7492,4.7462,0.0000,0.0000
24.8200,465.7812,0.0000,31.1077,4.7393,0.0000,0.0000
24.8300,465.8285,0.0000,30.4663,4.7325,0.0000,0.0000
24.8400,465.8758,0.0000,29.8248,4.7256,0.0000,0.0000
24.8500,465.9230,0.0000,29.1832,4.7188,0.0000,0.0000
24.8600,465.9702,0.0000,28.5415,4.7120,0.0000,0.0000
24.8700,466.0173,0.0000,27.8999,4.7051,0.0000,0.0000
24.8800,466.0643,0.0000,27.2581,4.6983,0.0000,0.0000
24.8900,466.1113,0.0000,26.6164,4.6915,0.0000,0.0000
24.9000,466.1581,0.0000,25.9745,4.6847,0.0000,0.0000
24.9100,466.2049,0.0000,25.3327,4.6780,0.0000,0.0000
24.9200,466.2517,0.0000,24.6907,4.6712,0.0000,0.0000
24.9300,466.2984,0.0000,24.0487,4.6644,0.0000,0.0000
24.9400,466.3450,0.0000,23.4067,4.6576,0.0000,0.0000
24.9500,466.3915,0.0000,22.7646,4.6509,0.0000,0.0000
24.9600,466.4380,0.0000,22.1225,4.6442,0.0000,0.0000
24.9700,466.4844,0.0000,21.4803,4.6374,0.0000,0.0000
24.9800,466.5307,0.0000,20.8381,4.6307,0.0000,0.0000
24.9900,466.5770,0.0000,20.1958,4.6240,0.0000,0.0000
25.0000,466.6232,0.0000,19.5535,4.6173,0.0000,0.0000
25.0100,466.6694,0.0000,18.9111,4.6106,0.0000,0.0000
25.0200,466.7154,0.0000,18.2687,4.6039,0.0000,0.0000
25.0300,466.7614,0.0000,17.6262,4.5972,0.0000,0.0000
25.0400,466.8074,0.0000,16.9837,4.5905,0.0000,0.0000
25.0500,466.8533,0.0000,16.3412,4.5839,0.0000,0.0000
25.0600,466.8991,0.0000,15.6985,4.5772,0.0000,0.0000
25.0700,466.9448,0.0000,15.0559,4.5706,0.0000,0.0000
25.0800,466.9905,0.0000,14.4132,4.5639,0.0000,0.0000
25.0900,467.0361,0.0000,13.7704,4.5573,0.0000,0.0000
25.1000,467.0816,0.0000,13.1276,4.5507,0.0000,0.0000
25.1100,467.1271,0.0000,12.4848,4.5441,0.0000,0.0000
25.1200,467.1725,0.0000,11.8419,4.5375,0.0000,0.0000
25.1300,467.2178,0.0000,11.1990,4.5309,0.0000,0.0000
25.1400,467.2631,0.0000,10.5560,4.5243,0.0000,0.0000
25.1500,467.3083,0.0000,9.9129,4.5177,0.0000,0.0000
25.1600,467.3535,0.0000,9.2699,4.5112,0.0000,0.0000
25.1700,467.3986,0.0000,8.6268,4.5046,0.0000,0.0000
25.1800,467.4436,0.0000,7.9836,4.4981,0.0000,0.0000
25.1900,467.4885,0.0000,7.3404,4.4915,0.0000,0.0000
25.2000,467.5334,0.0000,6.6971,4.4850,0.0000,0.0000
25.2100,467.5782,0.0000,6.0538,4.4785,0.0000,0.0000
25.2200,467.6230,0.0000,5.4105,4.4719,0.0000,0.0000
25.2300,467.6677,0.0000,4.7671,4.4654,0.0000,0.0000
25.2400,467.7123,0.0000,4.1237,4.4589,0.0000,0.0000
25.2500,467.7568,0.0000,3.4802,4.4525,0.0000,0.0000
25.2600,467.8013,0.0000,2.8367,4.4460,0.0000,0.0000
25.2700,467.8457,0.0000,2.1931,4.4395,0.0000,0.0000
25.2800,467.8901,0.0000,1.5495,4.4330,0.0000,0.0000
25.2900,467.9344,0.0000,0.9059,4.4266,0.0000,0.0000
25.3000,467.9786,0.0000,0.2622,4.4201,0.0000,0.0000
25.3041,467.9966,0.0000,0.0000,4.4175,0.0000,0.0000
